epoch,epoch_train_loss,epoch_val_loss,num_decay_params,num_nodecay_params,step,total_params,train_loss_epoch,train_loss_step,trainable_params,val_loss
44,,,,,3364,,,1.3587205410003662,,
44,,,,,3369,,,1.4547747373580933,,
44,,,,,3374,,,1.2987371683120728,,
44,,7.767911434173584,,,3374,,,,,7.794705867767334
44,1.2743399143218994,,,,3374,,1.2740830183029175,,,
45,,,,,3379,,,1.056676983833313,,
45,,,,,3384,,,1.0618702173233032,,
45,,,,,3389,,,1.053788661956787,,
45,,,,,3394,,,1.1325494050979614,,
45,,,,,3399,,,1.1941453218460083,,
45,,7.910799503326416,,,3399,,,,,7.93833589553833
45,,,,,3404,,,1.2180140018463135,,
45,,,,,3409,,,1.228338360786438,,
45,,,,,3414,,,1.1914650201797485,,
45,,,,,3419,,,1.2167397737503052,,
45,,,,,3424,,,1.2258434295654297,,
45,,7.975970268249512,,,3424,,,,,7.998895645141602
45,,,,,3429,,,1.2119590044021606,,
45,,,,,3434,,,1.2704218626022339,,
45,,,,,3439,,,1.3593969345092773,,
45,,,,,3444,,,1.3479911088943481,,
45,,,,,3449,,,1.367351770401001,,
45,,7.914884567260742,,,3449,,,,,7.943414211273193
45,1.206190586090088,,,,3449,,1.2044941186904907,,,
46,,,,,3454,,,0.9911453723907471,,
46,,,,,3459,,,1.072736144065857,,
46,,,,,3464,,,1.0441561937332153,,
46,,,,,3469,,,1.0449672937393188,,
46,,,,,3474,,,1.1205061674118042,,
46,,8.063435554504395,,,3474,,,,,8.090283393859863
46,,,,,3479,,,1.130550503730774,,
46,,,,,3484,,,1.1638299226760864,,
46,,,,,3489,,,1.2291066646575928,,
46,,,,,3494,,,1.2168687582015991,,
46,,,,,3499,,,1.131221890449524,,
46,,8.067365646362305,,,3499,,,,,8.094807624816895
46,,,,,3504,,,1.1532599925994873,,
46,,,,,3509,,,1.2416085004806519,,
46,,,,,3514,,,1.2351670265197754,,
46,,,,,3519,,,1.2382078170776367,,
46,,,,,3524,,,1.337398886680603,,
46,,8.058810234069824,,,3524,,,,,8.089324951171875
46,1.142109751701355,,,,3524,,1.1400541067123413,,,
47,,,,,3529,,,0.954741895198822,,
47,,,,,3534,,,0.9976032972335815,,
47,,,,,3539,,,0.986737072467804,,
47,,,,,3544,,,0.9915815591812134,,
47,,,,,3549,,,1.010339379310608,,
47,,8.17846965789795,,,3549,,,,,8.206718444824219
47,,,,,3554,,,1.1041803359985352,,
47,,,,,3559,,,1.1276257038116455,,
47,,,,,3564,,,1.1711691617965698,,
47,,,,,3569,,,1.0891132354736328,,
47,,,,,3574,,,1.1496526002883911,,
47,,8.2127103805542,,,3574,,,,,8.236603736877441
47,,,,,3579,,,1.0834815502166748,,
47,,,,,3584,,,1.158473253250122,,
47,,,,,3589,,,1.190057635307312,,
47,,,,,3594,,,1.1464512348175049,,
47,,,,,3599,,,1.2585952281951904,,
47,,8.219466209411621,,,3599,,,,,8.252819061279297
47,1.0769799947738647,,,,3599,,1.0750681161880493,,,
48,,,,,3604,,,0.9201011061668396,,
48,,,,,3609,,,0.8831433057785034,,
48,,,,,3614,,,0.9814581871032715,,
48,,,,,3619,,,0.9118160605430603,,
48,,,,,3624,,,0.941011905670166,,
48,,8.337285995483398,,,3624,,,,,8.371322631835938
48,,,,,3629,,,0.947393536567688,,
48,,,,,3634,,,1.0417523384094238,,
48,,,,,3639,,,1.0329869985580444,,
48,,,,,3644,,,0.9933931827545166,,
48,,,,,3649,,,1.0731079578399658,,
48,,8.368317604064941,,,3649,,,,,8.394131660461426
48,,,,,3654,,,1.0533037185668945,,
48,,,,,3659,,,1.098885416984558,,
48,,,,,3664,,,1.1352792978286743,,
48,,,,,3669,,,1.0813686847686768,,
48,,,,,3674,,,1.0503498315811157,,
48,,8.381494522094727,,,3674,,,,,8.409984588623047
48,1.0142464637756348,,,,3674,,1.0138664245605469,,,
49,,,,,3679,,,0.7905376553535461,,
49,,,,,3684,,,0.9084418416023254,,
49,,,,,3689,,,0.8659317493438721,,
49,,,,,3694,,,0.928428590297699,,
49,,,,,3699,,,0.8847235441207886,,
49,,8.51867961883545,,,3699,,,,,8.548722267150879
49,,,,,3704,,,0.9483886361122131,,
49,,,,,3709,,,0.9161247611045837,,
49,,,,,3714,,,0.9388499855995178,,
49,,,,,3719,,,0.9470643997192383,,
49,,,,,3724,,,0.9160244464874268,,
49,,8.516020774841309,,,3724,,,,,8.545135498046875
49,,,,,3729,,,1.0365923643112183,,
49,,,,,3734,,,1.0609028339385986,,
49,,,,,3739,,,1.0927048921585083,,
49,,,,,3744,,,1.0359128713607788,,
49,,,,,3749,,,1.204442024230957,,
49,,8.513620376586914,,,3749,,,,,8.543511390686035
49,0.955636203289032,,,,3749,,0.9530171751976013,,,
50,,,,,3754,,,0.8043598532676697,,
50,,,,,3759,,,0.8053116798400879,,
50,,,,,3764,,,0.8110363483428955,,
50,,,,,3769,,,0.8264780640602112,,
50,,,,,3774,,,0.8514114618301392,,
50,,8.633785247802734,,,3774,,,,,8.660942077636719
50,,,,,3779,,,0.9623044729232788,,
50,,,,,3784,,,0.8827813863754272,,
50,,,,,3789,,,0.8908945322036743,,
50,,,,,3794,,,0.8493434190750122,,
50,,,,,3799,,,0.9484545588493347,,
50,,8.658519744873047,,,3799,,,,,8.68779468536377
50,,,,,3804,,,0.9870163202285767,,
50,,,,,3809,,,0.9322382211685181,,
50,,,,,3814,,,1.0358456373214722,,
50,,,,,3819,,,1.041865348815918,,
50,,,,,3824,,,1.0935813188552856,,
50,,8.66816520690918,,,3824,,,,,8.699650764465332
50,0.8987597227096558,,,,3824,,0.8967092037200928,,,
51,,,,,3829,,,0.7385544776916504,,
51,,,,,3834,,,0.7920773029327393,,
51,,,,,3839,,,0.8006685972213745,,
51,,,,,3844,,,0.8266322612762451,,
51,,,,,3849,,,0.825458288192749,,
51,,8.7756986618042,,,3849,,,,,8.807319641113281
51,,,,,3854,,,0.849977970123291,,
51,,,,,3859,,,0.8001545071601868,,
51,,,,,3864,,,0.8576692342758179,,
51,,,,,3869,,,0.8670240640640259,,
51,,,,,3874,,,0.8699703812599182,,
51,,8.80230712890625,,,3874,,,,,8.836398124694824
51,,,,,3879,,,0.9278938174247742,,
51,,,,,3884,,,0.8841036558151245,,
51,,,,,3889,,,0.8947128057479858,,
51,,,,,3894,,,1.0186293125152588,,
51,,,,,3899,,,0.9897554516792297,,
51,,8.803083419799805,,,3899,,,,,8.834546089172363
51,0.842533528804779,,,,3899,,0.8409839272499084,,,
52,,,,,3904,,,0.6996018290519714,,
52,,,,,3909,,,0.7465644478797913,,
52,,,,,3914,,,0.7089033126831055,,
52,,,,,3919,,,0.7966451048851013,,
52,,,,,3924,,,0.7383320331573486,,
52,,8.937422752380371,,,3924,,,,,8.964618682861328
52,,,,,3929,,,0.761285126209259,,
52,,,,,3934,,,0.791849672794342,,
52,,,,,3939,,,0.7692200541496277,,
52,,,,,3944,,,0.8632869720458984,,
52,,,,,3949,,,0.8270224332809448,,
52,,8.933799743652344,,,3949,,,,,8.965846061706543
52,,,,,3954,,,0.8896290063858032,,
52,,,,,3959,,,0.8504161834716797,,
52,,,,,3964,,,0.8614272475242615,,
52,,,,,3969,,,0.8485890626907349,,
52,,,,,3974,,,0.9059446454048157,,
52,,8.935617446899414,,,3974,,,,,8.968741416931152
52,0.7929031252861023,,,,3974,,0.791713297367096,,,
53,,,,,3979,,,0.594444990158081,,
53,,,,,3984,,,0.7045127153396606,,
53,,,,,3989,,,0.6361294388771057,,
53,,,,,3994,,,0.6457977294921875,,
53,,,,,3999,,,0.7409298419952393,,
53,,9.058505058288574,,,3999,,,,,9.088449478149414
53,,,,,4004,,,0.7308939099311829,,
53,,,,,4009,,,0.8154557943344116,,
53,,,,,4014,,,0.7369071841239929,,
53,,,,,4019,,,0.7167624831199646,,
53,,,,,4024,,,0.8007446527481079,,
53,,9.078502655029297,,,4024,,,,,9.110522270202637
53,,,,,4029,,,0.8365530967712402,,
53,,,,,4034,,,0.7357215285301208,,
53,,,,,4039,,,0.786538302898407,,
53,,,,,4044,,,0.7772117257118225,,
53,,,,,4049,,,0.8571297526359558,,
53,,9.077737808227539,,,4049,,,,,9.11286735534668
53,0.7430285811424255,,,,4049,,0.7418274879455566,,,
54,,,,,4054,,,0.5953966379165649,,
54,,,,,4059,,,0.6256537437438965,,
54,,,,,4064,,,0.6881957054138184,,
54,,,,,4069,,,0.6650193333625793,,
54,,,,,4074,,,0.678695797920227,,
54,,9.178462982177734,,,4074,,,,,9.21112060546875
54,,,,,4079,,,0.6970888376235962,,
54,,,,,4084,,,0.6760466694831848,,
54,,,,,4089,,,0.6730061769485474,,
54,,,,,4094,,,0.7155762910842896,,
54,,,,,4099,,,0.7266914248466492,,
54,,9.196746826171875,,,4099,,,,,9.231111526489258
54,,,,,4104,,,0.752070963382721,,
54,,,,,4109,,,0.7878666520118713,,
54,,,,,4114,,,0.7545124292373657,,
54,,,,,4119,,,0.7736170887947083,,
54,,,,,4124,,,0.7741302847862244,,
54,,9.230813980102539,,,4124,,,,,9.262749671936035
54,0.6966757774353027,,,,4124,,0.6958603858947754,,,
55,,,,,4129,,,0.5501102805137634,,
55,,,,,4134,,,0.5554353594779968,,
55,,,,,4139,,,0.6285633444786072,,
55,,,,,4144,,,0.5715910792350769,,
55,,,,,4149,,,0.6494147181510925,,
55,,9.290426254272461,,,4149,,,,,9.32279109954834
55,,,,,4154,,,0.6607484221458435,,
55,,,,,4159,,,0.6468659043312073,,
55,,,,,4164,,,0.6492071151733398,,
55,,,,,4169,,,0.7097944617271423,,
55,,,,,4174,,,0.6852334141731262,,
55,,9.338770866394043,,,4174,,,,,9.37015151977539
55,,,,,4179,,,0.6961204409599304,,
55,,,,,4184,,,0.7371053099632263,,
55,,,,,4189,,,0.7411743402481079,,
55,,,,,4194,,,0.7079302668571472,,
55,,,,,4199,,,0.7002854943275452,,
55,,9.37450885772705,,,4199,,,,,9.40910816192627
55,0.6527979373931885,,,,4199,,0.6522980332374573,,,
56,,,,,4204,,,0.5400220155715942,,
56,,,,,4209,,,0.5239204168319702,,
56,,,,,4214,,,0.5854133367538452,,
56,,,,,4219,,,0.5974318385124207,,
56,,,,,4224,,,0.5433122515678406,,
56,,9.444847106933594,,,4224,,,,,9.478485107421875
56,,,,,4229,,,0.6101322770118713,,
56,,,,,4234,,,0.603734016418457,,
56,,,,,4239,,,0.5653944611549377,,
56,,,,,4244,,,0.6474233269691467,,
56,,,,,4249,,,0.6852907538414001,,
56,,9.47507381439209,,,4249,,,,,9.506908416748047
56,,,,,4254,,,0.6480709910392761,,
56,,,,,4259,,,0.631869375705719,,
56,,,,,4264,,,0.6203390955924988,,
56,,,,,4269,,,0.7286519408226013,,
56,,,,,4274,,,0.7244973182678223,,
56,,9.47624683380127,,,4274,,,,,9.51168155670166
56,0.6134284734725952,,,,4274,,0.6122593283653259,,,
57,,,,,4279,,,0.4623568654060364,,
57,,,,,4284,,,0.5467330813407898,,
57,,,,,4289,,,0.5246036648750305,,
57,,,,,4294,,,0.5312318801879883,,
57,,,,,4299,,,0.5588217973709106,,
57,,9.56910514831543,,,4299,,,,,9.604635238647461
57,,,,,4304,,,0.5604903697967529,,
57,,,,,4309,,,0.5982086062431335,,
57,,,,,4314,,,0.5479816198348999,,
57,,,,,4319,,,0.5652685761451721,,
57,,,,,4324,,,0.6092401742935181,,
57,,9.589301109313965,,,4324,,,,,9.62513542175293
57,,,,,4329,,,0.6100582480430603,,
57,,,,,4334,,,0.651967465877533,,
57,,,,,4339,,,0.6365765929222107,,
57,,,,,4344,,,0.5917477011680603,,
57,,,,,4349,,,0.6293670535087585,,
57,,9.595612525939941,,,4349,,,,,9.630586624145508
57,0.57583087682724,,,,4349,,0.5752673149108887,,,
58,,,,,4354,,,0.48631057143211365,,
58,,,,,4359,,,0.4728733003139496,,
58,,,,,4364,,,0.4984937012195587,,
58,,,,,4369,,,0.5172971487045288,,
58,,,,,4374,,,0.523368775844574,,
58,,9.699225425720215,,,4374,,,,,9.734044075012207
58,,,,,4379,,,0.5336562395095825,,
58,,,,,4384,,,0.5316503643989563,,
58,,,,,4389,,,0.5057187080383301,,
58,,,,,4394,,,0.5792515277862549,,
58,,,,,4399,,,0.5936903357505798,,
58,,9.70783805847168,,,4399,,,,,9.747366905212402
58,,,,,4404,,,0.626095712184906,,
58,,,,,4409,,,0.5621277689933777,,
58,,,,,4414,,,0.5987096428871155,,
58,,,,,4419,,,0.5780816674232483,,
58,,,,,4424,,,0.5970717072486877,,
58,,9.719758987426758,,,4424,,,,,9.757824897766113
58,0.5409427285194397,,,,4424,,0.540351927280426,,,
59,,,,,4429,,,0.4500311613082886,,
59,,,,,4434,,,0.4574126899242401,,
59,,,,,4439,,,0.487265408039093,,
59,,,,,4444,,,0.517422080039978,,
59,,,,,4449,,,0.4849865138530731,,
59,,9.807513236999512,,,4449,,,,,9.839966773986816
59,,,,,4454,,,0.4889841377735138,,
59,,,,,4459,,,0.5319038033485413,,
59,,,,,4464,,,0.5477232336997986,,
59,,,,,4469,,,0.5422403812408447,,
59,,,,,4474,,,0.5869000554084778,,
59,,9.832436561584473,,,4474,,,,,9.86410903930664
59,,,,,4479,,,0.510585606098175,,
59,,,,,4484,,,0.5526896119117737,,
59,,,,,4489,,,0.5303804874420166,,
59,,,,,4494,,,0.591990053653717,,
59,,,,,4499,,,0.5666905045509338,,
59,,9.840802192687988,,,4499,,,,,9.878252029418945
59,0.510624885559082,,,,4499,,0.5100346803665161,,,
60,,,,,4504,,,0.40889742970466614,,
60,,,,,4509,,,0.4402657747268677,,
60,,,,,4514,,,0.4361468255519867,,
60,,,,,4519,,,0.45103612542152405,,
60,,,,,4524,,,0.4620684087276459,,
60,,9.91961669921875,,,4524,,,,,9.957101821899414
60,,,,,4529,,,0.47508513927459717,,
60,,,,,4534,,,0.45975539088249207,,
60,,,,,4539,,,0.45533376932144165,,
60,,,,,4544,,,0.5251684784889221,,
60,,,,,4549,,,0.514565646648407,,
60,,9.939209938049316,,,4549,,,,,9.976471900939941
60,,,,,4554,,,0.5171775817871094,,
60,,,,,4559,,,0.5242719650268555,,
60,,,,,4564,,,0.48861318826675415,,
60,,,,,4569,,,0.5661206245422363,,
60,,,,,4574,,,0.6578179597854614,,
60,,9.946784019470215,,,4574,,,,,9.984052658081055
60,0.48239538073539734,,,,4574,,0.4805488884449005,,,
61,,,,,4579,,,0.3887873888015747,,
61,,,,,4584,,,0.42270874977111816,,
61,,,,,4589,,,0.3898305594921112,,
61,,,,,4594,,,0.4238978624343872,,
61,,,,,4599,,,0.45399436354637146,,
61,,10.028904914855957,,,4599,,,,,10.065735816955566
61,,,,,4604,,,0.43262144923210144,,
61,,,,,4609,,,0.4674440026283264,,
61,,,,,4614,,,0.4941282868385315,,
61,,,,,4619,,,0.4489023685455322,,
61,,,,,4624,,,0.49622219800949097,,
61,,10.05156135559082,,,4624,,,,,10.08811092376709
61,,,,,4629,,,0.48867231607437134,,
61,,,,,4634,,,0.5188575983047485,,
61,,,,,4639,,,0.5188630819320679,,
61,,,,,4644,,,0.5003418922424316,,
61,,,,,4649,,,0.4988205134868622,,
61,,10.07761287689209,,,4649,,,,,10.114505767822266
61,0.4566114544868469,,,,4649,,0.4561671018600464,,,
62,,,,,4654,,,0.42078226804733276,,
62,,,,,4659,,,0.38915884494781494,,
62,,,,,4664,,,0.38096198439598083,,
62,,,,,4669,,,0.3887541592121124,,
62,,,,,4674,,,0.4300868511199951,,
62,,10.14210033416748,,,4674,,,,,10.179563522338867
62,,,,,4679,,,0.44460442662239075,,
62,,,,,4684,,,0.4189453423023224,,
62,,,,,4689,,,0.4499918520450592,,
62,,,,,4694,,,0.459894597530365,,
62,,,,,4699,,,0.45264196395874023,,
62,,10.166365623474121,,,4699,,,,,10.200352668762207
62,,,,,4704,,,0.4677564799785614,,
62,,,,,4709,,,0.4633098244667053,,
62,,,,,4714,,,0.472730427980423,,
62,,,,,4719,,,0.47476330399513245,,
62,,,,,4724,,,0.5410273671150208,,
62,,10.168876647949219,,,4724,,,,,10.20396900177002
62,0.4337127208709717,,,,4724,,0.43258315324783325,,,
63,,,,,4729,,,0.3581896722316742,,
63,,,,,4734,,,0.3798220455646515,,
63,,,,,4739,,,0.36995378136634827,,
63,,,,,4744,,,0.3908350467681885,,
63,,,,,4749,,,0.377131849527359,,
63,,10.228121757507324,,,4749,,,,,10.26450252532959
63,,,,,4754,,,0.372146874666214,,
63,,,,,4759,,,0.41342562437057495,,
63,,,,,4764,,,0.41771385073661804,,
63,,,,,4769,,,0.42686498165130615,,
63,,,,,4774,,,0.40217503905296326,,
63,,10.267134666442871,,,4774,,,,,10.302450180053711
63,,,,,4779,,,0.37834590673446655,,
63,,,,,4784,,,0.465686559677124,,
63,,,,,4789,,,0.4263550937175751,,
63,,,,,4794,,,0.4389430284500122,,
63,,,,,4799,,,0.43560007214546204,,
63,,10.29493522644043,,,4799,,,,,10.331954956054688
63,0.4113519489765167,,,,4799,,0.4110967218875885,,,
64,,,,,4804,,,0.33601459860801697,,
64,,,,,4809,,,0.3556428551673889,,
64,,,,,4814,,,0.34974798560142517,,
64,,,,,4819,,,0.3830145001411438,,
64,,,,,4824,,,0.350434273481369,,
64,,10.329994201660156,,,4824,,,,,10.365568161010742
64,,,,,4829,,,0.38100120425224304,,
64,,,,,4834,,,0.40886390209198,,
64,,,,,4839,,,0.4173358380794525,,
64,,,,,4844,,,0.40432465076446533,,
64,,,,,4849,,,0.3986341953277588,,
64,,10.354155540466309,,,4849,,,,,10.393523216247559
64,,,,,4854,,,0.422261506319046,,
64,,,,,4859,,,0.4105305075645447,,
64,,,,,4864,,,0.4465709328651428,,
64,,,,,4869,,,0.4488455057144165,,
64,,,,,4874,,,0.4321422874927521,,
64,,10.393180847167969,,,4874,,,,,10.43497371673584
64,0.3929263651371002,,,,4874,,0.39251357316970825,,,
65,,,,,4879,,,0.3429855406284332,,
65,,,,,4884,,,0.3313814699649811,,
65,,,,,4889,,,0.3374137580394745,,
65,,,,,4894,,,0.3627092242240906,,
65,,,,,4899,,,0.393823504447937,,
65,,10.453535079956055,,,4899,,,,,10.488988876342773
65,,,,,4904,,,0.3550598919391632,,
65,,,,,4909,,,0.3967049717903137,,
65,,,,,4914,,,0.3783629536628723,,
65,,,,,4919,,,0.3857981860637665,,
65,,,,,4924,,,0.41268038749694824,,
65,,10.462454795837402,,,4924,,,,,10.497445106506348
65,,,,,4929,,,0.43397077918052673,,
65,,,,,4934,,,0.401341050863266,,
65,,,,,4939,,,0.39384427666664124,,
65,,,,,4944,,,0.436404287815094,,
65,,,,,4949,,,0.4425523579120636,,
65,,10.475954055786133,,,4949,,,,,10.516427993774414
65,0.3765155076980591,,,,4949,,0.3758203983306885,,,
66,,,,,4954,,,0.32426080107688904,,
66,,,,,4959,,,0.3275681734085083,,
66,,,,,4964,,,0.34417879581451416,,
66,,,,,4969,,,0.3282427489757538,,
66,,,,,4974,,,0.3272548019886017,,
66,,10.520523071289062,,,4974,,,,,10.559103012084961
66,,,,,4979,,,0.33089226484298706,,
66,,,,,4984,,,0.3811444640159607,,
66,,,,,4989,,,0.39210250973701477,,
66,,,,,4994,,,0.3850114643573761,,
66,,,,,4999,,,0.3675307035446167,,
66,,10.538171768188477,,,4999,,,,,10.577763557434082
66,0.34595149755477905,,,,4999,,0.34595149755477905,,,
